2022-04-14	嘉定	200	603
2022-04-14	松江	178	583
2022-04-14	闵行	274	2104
2022-04-14	宝山	50	367
2022-04-14	青浦	128	176
2022-04-14	奉贤	20	15
2022-04-14	金山	23	5
2022-04-14	崇明	29	31
2022-04-15	普陀	66	360
2022-04-15	黄浦	246	1138
2022-04-15	徐汇	277	1412
2022-04-15	静安	92	341
2022-04-15	虹口	287	1210
2022-04-15	杨浦	275	1136
2022-04-15	长宁	233	519
2022-04-15	浦东	1142	9140
2022-04-15	嘉定	173	568
2022-04-15	松江	198	575
2022-04-15	闵行	301	1736
2022-04-15	宝山	74	1249
2022-04-15	青浦	131	405
2022-04-15	奉贤	23	83
2022-04-15	金山	21	10
2022-04-15	崇明	51	41
2022-04-16	普陀	145	1186
2022-04-16	黄浦	188	1377
2022-04-16	徐汇	170	1362
2022-04-16	静安	143	991
2022-04-16	虹口	157	870
2022-04-16	杨浦	84	776
2022-04-16	长宁	127	579
2022-04-16	浦东	1002	9789
2022-04-16	嘉定	103	582
2022-04-16	松江	87	323
2022-04-16	闵行	890	2170
2022-04-16	宝山	51	1242
2022-04-16	青浦	46	259
2022-04-16	奉贤	23	28
2022-04-16	金山	9	12
2022-04-16	崇明	13	36
2022-04-17	普陀	330	895
2022-04-17	黄浦	186	1710
2022-04-17	徐汇	167	1386
2022-04-17	静安	127	715
2022-04-17	虹口	266	900
2022-04-17	杨浦	26	861
2022-04-17	长宁	62	677
2022-04-17	浦东	521	7219
2022-04-17	嘉定	356	622
2022-04-17	松江	153	752
2022-04-17	闵行	106	2296
2022-04-17	宝山	85	1365
2022-04-17	青浦	17	352
2022-04-17	奉贤	1	19
2022-04-17	金山	5	19
2022-04-17	崇明	9	43
2022-04-18	普陀	21	350
2022-04-18	黄浦	362	2961
2022-04-18	徐汇	68	504
2022-04-18	静安	203	807
2022-04-18	虹口	233	859
2022-04-18	杨浦	64	417
2022-04-18	长宁	193	487
2022-04-18	浦东	1075	7756
2022-04-18	嘉定	72	516
2022-04-18	松江	191	571
2022-04-18	闵行	312	1060
2022-04-18	宝山	203	827
2022-04-18	青浦	77	180
2022-04-18	奉贤	2	12
2022-04-18	金山	3	4
2022-04-18	崇明	5	21
2022-04-19	普陀	100	428
2022-04-19	黄浦	368	2716
2022-04-19	徐汇	144	1464
2022-04-19	静安	205	1528
2022-04-19	虹口	148	605
2022-04-19	杨浦	64	702
2022-04-19	长宁	53	565
2022-04-19	浦东	720	4926
2022-04-19	嘉定	104	639
2022-04-19	松江	58	267
2022-04-19	闵行	389	1213
2022-04-19	宝山	41	916
2022-04-19	青浦	72	317
2022-04-19	奉贤	2	58
2022-04-19	金山	1	8
2022-04-19	崇明	25	55
2022-04-20	普陀	49	506
2022-04-20	黄浦	252	2845
2022-04-20	徐汇	191	1256
2022-04-20	静安	164	966
2022-04-20	虹口	102	730
2022-04-20	杨浦	202	1803
2022-04-20	长宁	123	603
2022-04-20	浦东	756	3709
2022-04-20	嘉定	82	567
2022-04-20	松江	165	511
2022-04-20	闵行	291	1395
2022-04-20	宝山	107	726
2022-04-20	青浦	120	160
2022-04-20	奉贤	6	26
2022-04-20	金山	16	1
2022-04-20	崇明	8	57
2022-04-21	普陀	94	395
2022-04-21	黄浦	192	1560
2022-04-21	徐汇	347	1019
2022-04-21	静安	150	1914
2022-04-21	虹口	103	782
2022-04-21	杨浦	54	489
2022-04-21	长宁	85	411
2022-04-21	浦东	409	4246
2022-04-21	嘉定	80	696
2022-04-21	松江	22	471
2022-04-21	闵行	153	2410
2022-04-21	宝山	136	842
2022-04-21	青浦	60	325
2022-04-21	奉贤	14	20
2022-04-21	金山	8	22
2022-04-21	崇明	24	96
2022-04-22	普陀	71	452
2022-04-22	黄浦	435	2408
2022-04-22	徐汇	123	1152
2022-04-22	静安	76	710
2022-04-22	虹口	428	569
2022-04-22	杨浦	88	1268
2022-04-22	长宁	164	549
2022-04-22	浦东	704	7257
2022-04-22	嘉定	76	424
2022-04-22	松江	120	2448
2022-04-22	闵行	208	1097
2022-04-22	宝山	179	1854
2022-04-22	青浦	44	315
2022-04-22	奉贤	6	2
2022-04-22	金山	0	26
2022-04-22	崇明	14	103
2022-04-23	普陀	39	439
2022-04-23	黄浦	96	1863
2022-04-23	徐汇	91	1631
2022-04-23	静安	40	431
2022-04-23	虹口	82	737
2022-04-23	杨浦	42	1235
2022-04-23	长宁	69	658
2022-04-23	浦东	541	7085
2022-04-23	嘉定	73	678
2022-04-23	松江	32	741
2022-04-23	闵行	108	769
2022-04-23	宝山	135	2751
2022-04-23	青浦	26	398
2022-04-23	奉贤	1	15
2022-04-23	金山	0	44
2022-04-23	崇明	26	182
2022-04-24	普陀	43	434
2022-04-24	黄浦	317	1438
2022-04-24	徐汇	228	1168
2022-04-24	静安	142	1560
2022-04-24	虹口	106	549
2022-04-24	杨浦	75	1160
2022-04-24	长宁	76	673
2022-04-24	浦东	874	5307
2022-04-24	嘉定	132	469
2022-04-24	松江	166	382
2022-04-24	闵行	143	1086
2022-04-24	宝山	135	2371
2022-04-24	青浦	8	243
2022-04-24	奉贤	0	7
2022-04-24	金山	0	68
2022-04-24	崇明	27	68
2022-04-25	普陀	47	371
2022-04-25	黄浦	156	2515
2022-04-25	徐汇	209	1132
2022-04-25	静安	31	885
2022-04-25	虹口	138	1132
2022-04-25	杨浦	65	1179
2022-04-25	长宁	97	437
2022-04-25	浦东	292	3620
2022-04-25	嘉定	58	485
2022-04-25	松江	108	533
2022-04-25	闵行	61	656
2022-04-25	宝山	216	1570
2022-04-25	青浦	44	335
2022-04-25	奉贤	3	9
2022-04-25	金山	0	22
2022-04-25	崇明	36	438
2022-04-26	普陀	104	261
2022-04-26	黄浦	301	927
2022-04-26	徐汇	173	731
2022-04-26	静安	145	1249
2022-04-26	虹口	37	1099
2022-04-26	杨浦	47	1059
2022-04-26	长宁	64	355
2022-04-26	浦东	206	2539
2022-04-26	嘉定	89	345
2022-04-26	松江	29	258
2022-04-26	闵行	71	678
2022-04-26	宝山	295	1681
2022-04-26	青浦	27	284
2022-04-26	奉贤	2	11
2022-04-26	金山	2	26
2022-04-26	崇明	14	453
2022-04-27	普陀	24	277
2022-04-27	黄浦	135	1317
2022-04-27	徐汇	212	340
2022-04-27	静安	32	1057
